NOME;INSTITUICAO_ENSINO_ALUNO_2020;IDADE_ALUNO_2020;ANOS_PM_2020;FASE_TURMA_2020;PONTO_VIRADA_2020;INDE_2020;INDE_CONCEITO_2020;PEDRA_2020;DESTAQUE_IEG_2020;DESTAQUE_IDA_2020;DESTAQUE_IPV_2020;IAA_2020;IEG_2020;IPS_2020;IDA_2020;IPP_2020;IPV_2020;IAN_2020;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_AVAL_1_2021;REC_AVAL_2_2021;REC_AVAL_3_2021;REC_AVAL_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021;FASE_2022;TURMA_2022;ANO_INGRESSO_2022;BOLSISTA_2022;INDE_2022;CG_2022;CF_2022;CT_2022;PEDRA_2022;DESTAQUE_IEG_2022;DESTAQUE_IDA_2022;DESTAQUE_IPV_2022;IAA_2022;IEG_2022;IPS_2022;IDA_2022;NOTA_PORT_2022;NOTA_MAT_2022;NOTA_ING_2022;QTD_AVAL_2022;IPP_2022;REC_AVAL_1_2022;REC_AVAL_2_2022;REC_AVAL_3_2022;REC_AVAL_4_2022;INDICADO_BOLSA_2022;PONTO_VIRADA_2022;IPV_2022;IAN_2022;NIVEL_IDEAL_2022
ALUNO-984;Escola Pública;10;3;1H;Não;5,31;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9,5;4.3;7.5;0;7,29;7,61;5;1.0;G;Escola Pública;Veterano;Quartzo;4.081;9.5;0.4;7.5;1.1;7.2;Não avaliado;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.3;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;G;2017.0;Não;5,59;776.0;180.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7,92;5,95;6.875;4;1,67;6,33;0;2.0;4,69;Mantido na Fase atual;Promovido de Fase;;;Não;Não;5,75;5.0;Fase 3 (7º e 8º ano)
ALUNO-985;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;1.0;L;2022.0;Não;6,13;704.0;169.0;14.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9,5;8,96;7.5;1,75;2;1,5;0;3.0;5,63;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6,11;5.0;Fase 2 (5º e 6º ano)
ALUNO-986;Escola Pública;14;2;4F;Não;7;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9,17;4.2;7.5;6,33;8,44;6,92;10;4.0;F;Escola Pública;Veterano;Ágata;6.427;8.8;6.4;1.9;6.3;8.3;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;7.5;5.0;Nível 5 (1o EM);-1.0;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-987;;;;;;0;;;;;;0;;;0;0;0;;0.0;L;Escola Pública;Ingressante;Ametista;7.965;9.0;8.3;7.5;6.1;7.2;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.6;10.0;ALFA  (2o e 3o ano);0.0;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-988;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;1.0;K;2022.0;Não;7,39;364.0;95.0;8.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8;9,36;7.5;7,75;6;9,5;0;3.0;5,42;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6,89;5.0;Fase 2 (5º e 6º ano)
ALUNO-989;Escola Pública;12;0;2P;Não;7,89;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9,5;9.6;7.5;7;8,33;7,67;5;2.0;P;Escola Pública;Veterano;Quartzo;5.207;0.0;3.3;7.5;5.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;6.9;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;B;2020.0;Não;6,9;525.0;80.0;8.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9,5;7,4;7.5;5,92;4,17;7,67;0;3.0;6,04;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;;Não;Não;7,17;5.0;Fase 4 (9º ano)
ALUNO-990;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;2.0;L;2022.0;Não;6,75;569.0;90.0;13.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8,5;1;7.5;2,5;1;4;0;3.0;6,46;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7,5;5.0;Fase 3 (7º e 8º ano)
ALUNO-991;Escola Pública;10;1;2N;Não;6,8;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;7.9;6.25;2,5;7,5;7,22;10;2.0;N;Escola Pública;Veterano;Ametista;7.107;9.0;5.4;7.5;5.2;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.7;10.0;Nível 2 (5o e 6o ano);0.0;2.0;U;2019.0;Não;6,93;513.0;78.0;5.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;9,29;4.375;5,5;5;6;0;3.0;6,25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7,56;5.0;Fase 3 (7º e 8º ano)
ALUNO-992;Escola Pública;9;1;0F;Não;7,32;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;5.6;7.5;9,5;7,5;7;5;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-993;Rede Decisão/União;14;2;5F;Não;7,53;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7,08;8.3;4.375;6;8,28;8,46;10;5.0;F;Rede Decisão;Veterano;Ágata;6.050;5.4;3.6;5.0;6.6;7.0;Mantido na Fase atual;Mantido na Fase + Bolsa;Promovido de Fase;Mantido na Fase atual;Não;6.3;10.0;Nível 5 (1o EM);0.0;5.0;F;2018.0;Sim;6,85;541.0;31.0;3.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;5,42;6,28;5.625;8,89;9,5;7,67;9,5;4.0;7,5;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase;Não;Não;7,29;5.0;Fase 6 (2º EM)
ALUNO-994;Escola Pública;11;1;2F;Não;8,68;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9,5;9.4;6.875;9;7,71;7,94;10;2.0;H;Escola Pública;Veterano;Ametista;7.604;9.5;7.5;7.5;7.4;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;G;2019.0;Não;7,44;340.0;38.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;1;8,24;7.5;5;5,67;5,17;4,17;4.0;7,5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;6,46;10.0;Fase 3 (7º e 8º ano)
ALUNO-995;;;;;;0;;;;;;0;;;0;0;0;;1.0;F;Escola Pública;Veterano;Ágata;5.751;8.0;5.8;7.5;0.9;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;F;2019.0;Não;7,22;419.0;107.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8;9,75;6.25;6,5;5,33;7,67;0;2.0;5,63;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7,42;5.0;Fase 2 (5º e 6º ano)
ALUNO-996;Rede Decisão/União;10;2;2G;Não;7,74;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;7.3;7.5;6;7,71;8,28;10;2.0;G;Rede Decisão;Veterano;Ametista;6.892;9.0;5.8;7.5;5.6;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.2;10.0;Nível 2 (5o e 6o ano);0.0;2.0;F;2018.0;Sim;7,07;465.0;71.0;10.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8,5;8,17;5.0;7,17;5,17;9,17;0;3.0;6,25;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;;Não;Não;7,61;5.0;Fase 3 (7º e 8º ano)
ALUNO-997;Escola Pública;9;1;1A;Não;8,98;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;9.6;10;9;8,13;7,75;10;2.0;A;Rede Decisão;Veterano;Topázio;8.767;8.5;10.0;5.0;8.6;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Sim;9.5;10.0;Nível 2 (5o e 6o ano);0.0;2.0;A;2019.0;Sim;7,96;151.0;20.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;6,92;9,21;4.375;8;7;9;0;3.0;6,46;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Não;Sim;8,72;10.0;Fase 2 (5º e 6º ano)
ALUNO-998;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;0.0;J;2022.0;Não;7,74;220.0;58.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9,5;9,67;5.625;6,17;6;6,33;0;2.0;5,63;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7,5;10.0;ALFA  (2º e 3º ano)
ALUNO-999;Rede Decisão/União;12;2;3G;Não;7;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8,33;5.8;3.125;7,33;6,88;7,72;10;3.0;G;Rede Decisão;Veterano;Ágata;6.858;7.9;6.1;4.4;6.4;6.9;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Não;7.2;10.0;Nível 3 (7o e 8o ano);0.0;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1000;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;2.0;M;2022.0;Não;6,69;592.0;98.0;7.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9,5;8,09;7.5;2;4;0;0;3.0;6,46;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6,61;10.0;Fase 2 (5º e 6º ano)
ALUNO-1001;;;;;;0;;;;;;0;;;0;0;0;;0.0;K;Escola Pública;Ingressante;Topázio;8.931;9.5;10.0;7.5;6.9;8.4;Mantido na Fase + Bolsa;Mantido na Fase + Bolsa;Não avaliado;Não avaliado;Sim;10.0;10.0;ALFA  (2o e 3o ano);0.0;0.0;J;2021.0;Sim;7,38;367.0;111.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;8,45;5.625;8,08;8,5;7,67;0;2.0;5,63;Promovido de Fase;Promovido de Fase;;;Não;Não;7,75;5.0;Fase 1 (4º ano)
ALUNO-1002;Escola Pública;14;0;3J;Não;8,11;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9,17;9.4;7.5;8,33;8,13;7,94;5;3.0;J;Escola Pública;Veterano;Ametista;7.693;8.8;8.3;7.5;7.5;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.1;5.0;Nível 5 (1o EM);-2.0;4.0;H;2020.0;Não;7,56;289.0;23.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8,75;7,52;6.875;8,28;7,33;8;9,5;4.0;7,5;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Sim;Não;7,96;5.0;Fase 6 (2º EM)
ALUNO-1003;Escola Pública;14;1;3C;Não;7,6;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9,58;6.8;7.5;8;8,75;7,78;5;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1004;Escola Pública;8;0;0H;Não;7,68;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;10;6.25;9;2,5;5,5;10;0.0;I;Escola Pública;Veterano;Ametista;7.506;10.0;10.0;6.9;6.4;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.3;5.0;Nível 2 (5o e 6o ano);-2.0;0.0;L;2020.0;Não;8,18;88.0;23.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;1;9,55;7.5;8,67;8,5;8,83;0;2.0;6,25;Promovido de Fase;Promovido de Fase;;;Não;Não;8,33;5.0;Fase 2 (5º e 6º ano)
ALUNO-1005;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;1.0;F;2022.0;Não;7,05;471.0;121.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8,5;9,83;4.375;6,5;5;8;0;2.0;5,63;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7,17;5.0;Fase 2 (5º e 6º ano)
ALUNO-1006;Escola Pública;10;1;1H;Não;7,81;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;9.4;7.5;7,5;7,92;7,44;5;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1007;Escola Pública;11;1;2P;Não;7,53;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9,5;8.3;7.5;4;8,33;7,67;10;2.0;P;Escola Pública;Veterano;Quartzo;3.752;0.0;1.7;7.5;0.8;7.2;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não avaliado;Não;6.5;5.0;Nível 3 (7o e 8o ano);-1.0;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1008;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;0.0;R;2022.0;Não;7,26;410.0;120.0;7.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;1;6,64;6.25;6,3;5,47;7,13;0;2.0;5,63;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7,42;10.0;ALFA  (2º e 3º ano)
ALUNO-1009;;;;;;0;;;;;;0;;;0;0;0;;0.0;S;Escola Pública;Ingressante;Ametista;7.400;7.0;10.0;7.5;6.3;2.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.2;10.0;ALFA  (2o e 3o ano);0.0;0.0;E;2021.0;Não;7,44;339.0;99.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;9,81;2.5;8,08;8;8,17;0;2.0;5,94;Promovido de Fase;Promovido de Fase;;;Não;Não;8,08;5.0;Fase 1 (4º ano)
ALUNO-1010;Escola Pública;9;1;1B;Não;8,58;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;9.9;5;1;7,19;7,42;10;1.0;B;Escola Pública;Veterano;Ametista;7.449;8.0;10.0;7.5;5.2;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;8.1;5.0;Nível 2 (5o e 6o ano);-1.0;2.0;B;2019.0;Não;7,26;409.0;60.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8,5;8,29;7.5;4,5;2,33;6,67;0;3.0;6,04;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7,5;10.0;Fase 2 (5º e 6º ano)
ALUNO-1011;;;;;;0;;;;;;0;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;0.0;U;2022.0;Não;7,79;204.0;53.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;1;9,47;7.5;7,83;8,17;7,5;0;2.0;5,63;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7,58;5.0;Fase 1 (4º ano)
ALUNO-1012;Escola Pública;8;0;1M;Não;8,77;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8;9.1;7.5;1;8,13;7,92;10;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1013;;;;;;0;;;;;;0;;;0;0;0;;2.0;M;Escola Pública;Ingressante;Ametista;7.292;9.0;7.9;7.5;6.1;8.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.7;5.0;Nível 3 (7o e 8o ano);-1.0;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1014;Escola Pública;10;1;1N;Não;6,96;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8;8.6;7.5;5;7,5;7,22;5;1.0;N;Escola Pública;Veterano;Ametista;7.636;9.0;8.3;7.5;6.3;8.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.7;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;M;2019.0;Não;7,3;391.0;102.0;8.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7,42;7,43;7.5;8,83;9,17;8,5;0;3.0;6,04;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Não;7,28;5.0;Fase 3 (7º e 8º ano)
ALUNO-1015;Escola Pública;12;2;3R;Sim;8,05;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9,17;7.2;7.5;6,67;8,13;9;10;3.0;J;Rede Decisão;Veterano;Topázio;8.475;9.6;8.9;7.5;6.9;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.1;10.0;Nível 3 (7o e 8o ano);0.0;4.0;P;2018.0;Sim;8,67;18.0;1.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9,17;8,93;9.375;7,27;6;7,67;8,13;4.0;7,97;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8,92;10.0;Fase 4 (9º ano)
ALUNO-1016;Escola Pública;12;1;2E;Não;7,43;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8,5;9.6;7.5;6;7,92;7,11;5;2.0;H;Escola Pública;Veterano;Quartzo;4.946;9.0;0.8;7.5;1.1;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-1.0;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1017;Rede Decisão/União;11;2;2J;Não;8,47;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;8.8;7.5;8,5;7,08;8,28;10;3.0;J;Rede Decisão;Veterano;Ametista;7.844;8.8;7.2;7.5;5.8;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.2;10.0;Nível 2 (5o e 6o ano);1.0;4.0;L;2018.0;Sim;7,96;153.0;14.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7,92;9,06;5.625;6,89;5,33;6,83;8,5;4.0;7,97;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;8,08;10.0;Fase 2 (5º e 6º ano)
ALUNO-1018;Escola Pública;17;0;5L;Não;5;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8,33;4.9;7.5;0;8,54;5,39;5;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1019;Escola Pública;17;0;5A;Não;6,25;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;6,25;6.5;7.5;4,33;8,33;6,89;5;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1020;FIAP;18;3;8A;;6,25;D;Quartzo;Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.;Ponto a melhorar em 2021: As suas notas na Faculdade.;;8,75;0;6.875;7,5;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1021;Escola Pública;12;1;2M;Não;6,78;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;7.8;6.875;4,5;7,19;7,58;5;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;0;0;0;0;;0;;;;;;;0;;
ALUNO-1022;Escola Pública;8;0;0F;Não;8,78;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;1;9.9;7.5;9;7,5;7,5;10;1.0;F;Escola Pública;Veterano;Ametista;7.219;9.0;9.2;7.5;1.9;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;10.0;Nível 1 (4o ano);0.0;1.0;J;2020.0;Não;7,53;299.0;78.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8;9,61;7.5;7,58;6,33;8,83;0;3.0;6,04;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7,17;5.0;Fase 2 (5º e 6º ano)
